Date,Open,High,Low,Close,AdjClose,Volume,Rf,Ret_m_Rf_dvdy
03/04/01,1145.869995,1145.869995,1100.189941,1106.459961,1106.459961,1386100000,0.02,-0.035077057
04/04/01,1106.459961,1117.5,1091.98999,1103.25,1103.25,1425590000,0.02,-0.002983907
05/04/01,1103.25,1151.469971,1103.25,1151.439941,1151.439941,1368000000,0.02,0.042674331
06/04/01,1151.439941,1151.439941,1119.290039,1128.430054,1128.430054,1266800000,0.02,-0.02026453
09/04/01,1128.430054,1146.130005,1126.380005,1137.589966,1137.589966,1062800000,0.02,0.008006044
10/04/01,1137.589966,1173.920044,1137.589966,1168.380005,1168.380005,1349600000,0.02,0.026627637
11/04/01,1168.380005,1182.23999,1160.26001,1165.890015,1165.890015,1290300000,0.02,-0.002212003
12/04/01,1165.890015,1183.51001,1157.72998,1183.5,1183.5,1102000000,0.02,0.014912811
16/04/01,1183.5,1184.640015,1167.380005,1179.680054,1179.680054,913900000,0.02,-0.003311471
17/04/01,1179.680054,1192.25,1168.900024,1191.810059,1191.810059,1109600000,0.02,0.010151367
18/04/01,1191.810059,1248.420044,1191.810059,1238.160034,1238.160034,1918900000,0.02,0.038074643
19/04/01,1238.160034,1253.709961,1233.390015,1253.689941,1253.689941,1486800000,0.02,0.01238614
20/04/01,1253.699951,1253.699951,1234.410034,1242.97998,1242.97998,1338700000,0.02,-0.008658031
23/04/01,1242.97998,1242.97998,1217.469971,1224.359985,1224.359985,1012600000,0.02,-0.015172042
24/04/01,1224.359985,1233.540039,1208.890015,1209.469971,1209.469971,1216500000,0.02,-0.012314605
25/04/01,1209.469971,1232.359985,1207.380005,1228.75,1228.75,1203600000,0.02,0.015736587
26/04/01,1228.75,1248.300049,1228.75,1234.52002,1234.52002,1345200000,0.02,0.004606272
27/04/01,1234.52002,1253.069946,1234.52002,1253.050049,1253.050049,1091300000,0.02,0.01481979
30/04/01,1253.050049,1269.300049,1243.98999,1249.459961,1249.459961,1266800000,0.02,-0.002947774
01/05/01,1249.459961,1266.469971,1243.550049,1266.439941,1266.439941,1181300000,0.015,0.01343926
02/05/01,1266.439941,1272.930054,1257.699951,1267.430054,1267.430054,1342200000,0.015,0.000722421
03/05/01,1267.430054,1267.430054,1239.880005,1248.579956,1248.579956,1137900000,0.015,-0.015043482
04/05/01,1248.579956,1267.51001,1232,1266.609985,1266.609985,1082100000,0.015,0.014278076
07/05/01,1266.609985,1270,1259.189941,1263.51001,1263.51001,949000000,0.015,-0.00250954
08/05/01,1266.709961,1267.01001,1253,1261.199951,1261.199951,1006300000,0.015,-0.001889042
09/05/01,1261.199951,1261.650024,1247.829956,1255.540039,1255.540039,1132400000,0.015,-0.004556902
10/05/01,1255.540039,1268.140015,1254.560059,1255.180054,1255.180054,1056700000,0.015,-0.00034584
11/05/01,1255.180054,1259.839966,1240.790039,1245.670044,1245.670044,906200000,0.015,-0.00766454
14/05/01,1245.670044,1249.680054,1241.02002,1248.920044,1248.920044,858200000,0.015,0.002546558
15/05/01,1248.920044,1257.449951,1245.359985,1249.439941,1249.439941,1071800000,0.015,0.000357109
16/05/01,1249.439941,1286.390015,1243.02002,1284.98999,1284.98999,1405300000,0.015,0.027996443
17/05/01,1284.98999,1296.47998,1282.650024,1288.48999,1288.48999,1355600000,0.015,0.002660972
18/05/01,1288.48999,1292.060059,1281.150024,1291.959961,1291.959961,1130800000,0.015,0.002630351
21/05/01,1291.959961,1312.949951,1287.869995,1312.829956,1312.829956,1174900000,0.015,0.015965582
22/05/01,1312.829956,1315.930054,1306.890015,1309.380005,1309.380005,1260400000,0.015,-0.002690414
23/05/01,1309.380005,1309.380005,1288.699951,1289.050049,1289.050049,1134800000,0.015,-0.015707277
24/05/01,1289.050049,1295.040039,1281.219971,1293.170044,1293.170044,1100700000,0.015,0.00313197
25/05/01,1293.170044,1293.170044,1276.420044,1277.890015,1277.890015,828100000,0.015,-0.011945392
29/05/01,1277.890015,1278.420044,1265.410034,1267.930054,1267.930054,1026000000,0.015,-0.007883682
30/05/01,1267.930054,1267.930054,1245.959961,1248.079956,1248.079956,1158600000,0.015,-0.015838439
31/05/01,1248.079956,1261.910034,1248.069946,1255.819946,1255.819946,1226600000,0.015,0.006123286
01/06/01,1255.819946,1265.339966,1246.880005,1260.670044,1260.670044,1015000000,0.013,0.003803403
04/06/01,1260.670044,1267.170044,1256.359985,1267.109985,1267.109985,836500000,0.013,0.00504409
05/06/01,1267.109985,1286.619995,1267.109985,1283.569946,1283.569946,1116800000,0.013,0.012855256
06/06/01,1283.569946,1283.849976,1269.01001,1270.030029,1270.030029,1061900000,0.013,-0.010655926
07/06/01,1270.030029,1277.079956,1265.079956,1276.959961,1276.959961,1089600000,0.013,0.005390423
08/06/01,1276.959961,1277.109985,1259.98999,1264.959961,1264.959961,726200000,0.013,-0.009493007
11/06/01,1264.959961,1264.959961,1249.22998,1254.390015,1254.390015,870100000,0.013,-0.008442315
12/06/01,1254.390015,1261,1235.75,1255.849976,1255.849976,1136500000,0.013,0.00111195
13/06/01,1255.849976,1259.75,1241.589966,1241.599976,1241.599976,1063600000,0.013,-0.011463019
14/06/01,1241.599976,1241.599976,1218.900024,1219.869995,1219.869995,1242900000,0.013,-0.017707814
15/06/01,1219.869995,1221.5,1203.030029,1214.359985,1214.359985,1635550000,0.013,-0.00457837
18/06/01,1214.359985,1221.22998,1208.329956,1208.430054,1208.430054,1111600000,0.013,-0.00494639
19/06/01,1208.430054,1226.109985,1207.709961,1212.579956,1212.579956,1184900000,0.013,0.003376989
20/06/01,1212.579956,1225.609985,1210.069946,1223.140015,1223.140015,1350100000,0.013,0.008619795
21/06/01,1223.140015,1240.23999,1220.25,1237.040039,1237.040039,1546820000,0.013,0.011248871
22/06/01,1237.040039,1237.72998,1221.410034,1225.349976,1225.349976,1189200000,0.013,-0.009546218
25/06/01,1225.349976,1231.5,1213.599976,1218.599976,1218.599976,1050100000,0.013,-0.005575114
26/06/01,1218.599976,1220.699951,1204.640015,1216.76001,1216.76001,1198900000,0.013,-0.001562297
27/06/01,1216.76001,1219.920044,1207.290039,1211.069946,1211.069946,1162100000,0.013,-0.00473863
28/06/01,1211.069946,1234.439941,1211.069946,1226.199951,1226.199951,1327300000,0.013,0.01236444
29/06/01,1226.199951,1237.290039,1221.140015,1224.380005,1224.380005,1832360000,0.013,-0.001536574
02/07/01,1224.420044,1239.780029,1224.030029,1236.719971,1236.719971,1128300000,0.014,0.009972922
03/07/01,1236.709961,1236.709961,1229.430054,1234.449951,1234.449951,622110000,0.014,-0.001892373
05/07/01,1234.449951,1234.449951,1219.150024,1219.23999,1219.23999,934900000,0.014,-0.012452952
06/07/01,1219.23999,1219.23999,1188.73999,1190.589966,1190.589966,1056700000,0.014,-0.023833922
09/07/01,1190.589966,1201.76001,1189.75,1198.780029,1198.780029,1045700000,0.014,0.006800273
10/07/01,1198.780029,1203.430054,1179.930054,1181.52002,1181.52002,1263800000,0.014,-0.014557805
11/07/01,1181.52002,1184.930054,1168.459961,1180.180054,1180.180054,1384100000,0.014,-0.001189917
12/07/01,1180.180054,1210.25,1180.180054,1208.140015,1208.140015,1394000000,0.014,0.023359814
13/07/01,1208.140015,1218.540039,1203.609985,1215.680054,1215.680054,1121700000,0.014,0.006166466
16/07/01,1215.680054,1219.630005,1200.050049,1202.449951,1202.449951,1039800000,0.014,-0.010997704
17/07/01,1202.449951,1215.359985,1196.140015,1214.439941,1214.439941,1238100000,0.014,0.009866745
18/07/01,1214.439941,1214.439941,1198.329956,1207.709961,1207.709961,1316300000,0.014,-0.005612215
19/07/01,1207.709961,1225.040039,1205.800049,1215.02002,1215.02002,1343500000,0.014,0.005979412
20/07/01,1215.02002,1215.689941,1207.040039,1210.849976,1210.849976,1170900000,0.014,-0.003493152
23/07/01,1210.849976,1215.219971,1190.5,1191.030029,1191.030029,986900000,0.014,-0.016559239
24/07/01,1191.030029,1191.030029,1165.540039,1171.650024,1171.650024,1198700000,0.014,-0.016460641
25/07/01,1171.650024,1190.52002,1171.280029,1190.48999,1190.48999,1280700000,0.014,0.015896776
26/07/01,1190.48999,1204.180054,1182.650024,1202.930054,1202.930054,1213900000,0.014,0.010340143
27/07/01,1202.930054,1209.26001,1195.98999,1205.819946,1205.819946,1015300000,0.014,0.002344326
30/07/01,1205.819946,1209.050049,1200.410034,1204.52002,1204.52002,909100000,0.014,-0.001133795
31/07/01,1204.52002,1222.73999,1204.52002,1211.22998,1211.22998,1129200000,0.014,0.005500022
01/08/01,1211.22998,1223.040039,1211.22998,1215.930054,1215.930054,1340300000,0.013,0.00382165
02/08/01,1215.930054,1226.27002,1215.310059,1220.75,1220.75,1218300000,0.013,0.003904909
03/08/01,1220.75,1220.75,1205.310059,1214.349976,1214.349976,939900000,0.013,-0.005307744
06/08/01,1214.349976,1214.349976,1197.349976,1200.47998,1200.47998,811700000,0.013,-0.011538729
07/08/01,1200.469971,1207.560059,1195.640015,1204.400024,1204.400024,1012000000,0.013,0.003208823
08/08/01,1204.400024,1206.790039,1181.27002,1183.530029,1183.530029,1124600000,0.013,-0.01753127
09/08/01,1183.530029,1184.709961,1174.680054,1183.430054,1183.430054,1104200000,0.013,-0.00013573
10/08/01,1183.430054,1193.329956,1169.550049,1190.160034,1190.160034,960900000,0.013,0.005619478
13/08/01,1190.160034,1193.819946,1185.119995,1191.290039,1191.290039,837600000,0.013,0.000897751
14/08/01,1191.290039,1198.790039,1184.26001,1186.72998,1186.72998,964600000,0.013,-0.003886432
15/08/01,1186.72998,1191.209961,1177.609985,1178.02002,1178.02002,1065600000,0.013,-0.007417784
16/08/01,1178.02002,1181.800049,1166.079956,1181.660034,1181.660034,1055400000,0.013,0.003033923
17/08/01,1181.660034,1181.660034,1156.069946,1161.969971,1161.969971,974300000,0.013,-0.016854698
20/08/01,1161.969971,1171.410034,1160.939941,1171.410034,1171.410034,897100000,0.013,0.00804011
21/08/01,1171.410034,1179.849976,1156.560059,1157.26001,1157.26001,1041600000,0.013,-0.012204285
22/08/01,1157.26001,1168.560059,1153.339966,1165.310059,1165.310059,1110800000,0.013,0.006880791
23/08/01,1165.310059,1169.859985,1160.959961,1162.089966,1162.089966,986200000,0.013,-0.002818373
24/08/01,1162.089966,1185.150024,1162.089966,1184.930054,1184.930054,1043600000,0.013,0.019412413
27/08/01,1184.930054,1186.849976,1178.069946,1179.209961,1179.209961,842600000,0.013,-0.004890312
28/08/01,1179.209961,1179.660034,1161.170044,1161.51001,1161.51001,987100000,0.013,-0.015175053
29/08/01,1161.51001,1166.969971,1147.380005,1148.560059,1148.560059,963700000,0.013,-0.011263111
30/08/01,1148.599976,1151.75,1124.869995,1129.030029,1129.030029,1157000000,0.013,-0.017201407
31/08/01,1129.030029,1141.829956,1126.380005,1133.579956,1133.579956,920100000,0.013,0.00397059
04/09/01,1133.579956,1155.400024,1129.060059,1132.939941,1132.939941,1178300000,0.018,-0.000635549
05/09/01,1132.939941,1135.52002,1114.859985,1131.73999,1131.73999,1384500000,0.018,-0.001130503
06/09/01,1131.73999,1131.73999,1105.829956,1106.400024,1106.400024,1359700000,0.018,-0.022715533
07/09/01,1106.400024,1106.400024,1082.119995,1085.780029,1085.780029,1424300000,0.018,-0.018883667
10/09/01,1085.780029,1096.939941,1073.150024,1092.540039,1092.540039,1276600000,0.018,0.006135854
17/09/01,1092.540039,1092.540039,1037.459961,1038.77002,1038.77002,2330830000,0.018,-0.050538749
18/09/01,1038.77002,1046.420044,1029.25,1032.73999,1032.73999,1650410000,0.018,-0.005892679
19/09/01,1032.73999,1038.910034,984.619995,1016.099976,1016.099976,2120550000,0.018,-0.016314502
20/09/01,1016.099976,1016.099976,984.48999,984.539978,984.539978,2004800000,0.018,-0.031623314
21/09/01,984.539978,984.539978,944.75,965.799988,965.799988,2317300000,0.018,-0.019288537
24/09/01,965.799988,1008.440002,965.799988,1003.450012,1003.450012,1746600000,0.018,0.038171799
25/09/01,1003.450012,1017.140015,998.330017,1012.27002,1012.27002,1613800000,0.018,0.008680486
26/09/01,1012.27002,1020.289978,1002.619995,1007.039978,1007.039978,1519100000,0.018,-0.005250834
27/09/01,1007.039978,1018.919983,998.23999,1018.609985,1018.609985,1467000000,0.018,0.011352832
28/09/01,1018.609985,1040.939941,1018.609985,1040.939941,1040.939941,1631500000,0.018,0.021614363
01/10/01,1040.939941,1040.939941,1026.76001,1038.550049,1038.550049,1175600000,0.01,-0.002338023
02/10/01,1038.550049,1051.329956,1034.469971,1051.329956,1051.329956,1289800000,0.01,0.012190945
03/10/01,1051.329956,1075.380005,1041.47998,1072.280029,1072.280029,1650600000,0.01,0.019691777
04/10/01,1072.280029,1084.119995,1067.819946,1069.630005,1069.630005,1609100000,0.01,-0.002513936
05/10/01,1069.619995,1072.349976,1053.5,1071.380005,1071.380005,1301700000,0.01,0.001595257
08/10/01,1071.369995,1071.369995,1056.880005,1062.439941,1062.439941,979000000,0.01,-0.008418933
09/10/01,1062.439941,1063.369995,1053.829956,1056.75,1056.75,1227800000,0.01,-0.005409419
10/10/01,1056.75,1081.619995,1052.76001,1080.98999,1080.98999,1312400000,0.01,0.022639633
11/10/01,1080.98999,1099.160034,1080.98999,1097.430054,1097.430054,1704580000,0.01,0.015054368
12/10/01,1097.430054,1097.430054,1072.150024,1091.650024,1091.650024,1331400000,0.01,-0.005320282
15/10/01,1091.650024,1091.650024,1078.189941,1089.97998,1089.97998,1024700000,0.01,-0.001570491
16/10/01,1089.97998,1101.660034,1087.130005,1097.540039,1097.540039,1210500000,0.01,0.006872533
17/10/01,1097.540039,1107.119995,1076.569946,1077.089966,1077.089966,1452200000,0.01,-0.018847904
18/10/01,1077.089966,1077.939941,1064.540039,1068.609985,1068.609985,1262900000,0.01,-0.00794369
19/10/01,1068.609985,1075.52002,1057.23999,1073.47998,1073.47998,1294900000,0.01,0.004507479
22/10/01,1073.47998,1090.569946,1070.790039,1089.900024,1089.900024,1105700000,0.01,0.015140797
23/10/01,1089.900024,1098.98999,1081.530029,1084.780029,1084.780029,1317300000,0.01,-0.004748228
24/10/01,1084.780029,1090.26001,1079.97998,1085.199951,1085.199951,1336200000,0.01,0.000347543
25/10/01,1085.199951,1100.089966,1065.640015,1100.089966,1100.089966,1364400000,0.01,0.013588222
26/10/01,1100.089966,1110.609985,1094.23999,1104.609985,1104.609985,1244500000,0.01,0.004060869
29/10/01,1104.609985,1104.609985,1078.300049,1078.300049,1078.300049,1106100000,0.01,-0.024146031
30/10/01,1078.300049,1078.300049,1053.609985,1059.790039,1059.790039,1297400000,0.01,-0.017354446
31/10/01,1059.790039,1074.790039,1057.550049,1059.780029,1059.780029,1352500000,0.01,-4.89E-05
01/11/01,1059.780029,1085.609985,1054.310059,1084.099976,1084.099976,1317400000,0.008,0.022657141
02/11/01,1084.099976,1089.630005,1075.579956,1087.199951,1087.199951,1121900000,0.008,0.002823792
05/11/01,1087.199951,1106.719971,1087.199951,1102.839966,1102.839966,1267700000,0.008,0.014251481
06/11/01,1102.839966,1119.72998,1095.359985,1118.859985,1118.859985,1356000000,0.008,0.014390037
07/11/01,1118.859985,1126.619995,1112.97998,1115.800049,1115.800049,1411300000,0.008,-0.002770236
08/11/01,1115.800049,1135.75,1115.420044,1118.540039,1118.540039,1517500000,0.008,0.002420998
09/11/01,1118.540039,1123.02002,1111.130005,1120.310059,1120.310059,1093800000,0.008,0.001549567
12/11/01,1120.310059,1121.709961,1098.319946,1118.329956,1118.329956,991600000,0.008,-0.001800643
13/11/01,1118.329956,1139.140015,1118.329956,1139.089966,1139.089966,1370100000,0.008,0.018361587
14/11/01,1139.089966,1148.280029,1132.869995,1141.209961,1141.209961,1443400000,0.008,0.001827781
15/11/01,1141.209961,1146.459961,1135.060059,1142.23999,1142.23999,1454500000,0.008,0.000870549
16/11/01,1142.23999,1143.52002,1129.920044,1138.650024,1138.650024,1337400000,0.008,-0.003179487
19/11/01,1138.650024,1151.060059,1138.650024,1151.060059,1151.060059,1316800000,0.008,0.010808317
20/11/01,1151.060059,1152.449951,1142.170044,1142.660034,1142.660034,1330200000,0.008,-0.00735602
21/11/01,1142.660034,1142.660034,1129.780029,1137.030029,1137.030029,1029300000,0.008,-0.004970902
23/11/01,1137.030029,1151.050049,1135.900024,1150.339966,1150.339966,410300000,0.008,0.011606276
26/11/01,1150.339966,1157.880005,1146.170044,1157.420044,1157.420044,1129800000,0.008,0.006104287
27/11/01,1157.420044,1163.380005,1140.810059,1149.5,1149.5,1288000000,0.008,-0.006897983
28/11/01,1149.5,1149.5,1128.290039,1128.52002,1128.52002,1423700000,0.008,-0.018451627
29/11/01,1128.52002,1140.400024,1125.51001,1140.199951,1140.199951,1375700000,0.008,0.010264965
30/11/01,1140.199951,1143.569946,1135.890015,1139.449951,1139.449951,1343600000,0.008,-0.000689616
03/12/01,1139.449951,1139.449951,1125.780029,1129.900024,1129.900024,1202900000,0.007,-0.008444173
04/12/01,1129.900024,1144.800049,1128.859985,1144.800049,1144.800049,1318500000,0.007,0.013073157
05/12/01,1143.77002,1173.619995,1143.77002,1170.349976,1170.349976,1765300000,0.007,0.022045156
06/12/01,1170.349976,1173.349976,1164.430054,1167.099976,1167.099976,1487900000,0.007,-0.002808491
07/12/01,1167.099976,1167.099976,1152.660034,1158.310059,1158.310059,1248200000,0.007,-0.007587603
10/12/01,1158.310059,1158.310059,1139.660034,1139.930054,1139.930054,1218700000,0.007,-0.016022874
11/12/01,1139.930054,1150.890015,1134.319946,1136.76001,1136.76001,1367200000,0.007,-0.002812466
12/12/01,1136.76001,1141.579956,1126.01001,1137.069946,1137.069946,1449700000,0.007,0.00024493
13/12/01,1137.069946,1137.069946,1117.849976,1119.380005,1119.380005,1511500000,0.007,-0.015707447
14/12/01,1119.380005,1128.280029,1114.530029,1123.089966,1123.089966,1306800000,0.007,0.003281139
17/12/01,1123.089966,1137.300049,1122.660034,1134.359985,1134.359985,1260400000,0.007,0.009957136
18/12/01,1134.359985,1145.099976,1134.359985,1142.920044,1142.920044,1354000000,0.007,0.007490147
19/12/01,1142.920044,1152.439941,1134.75,1149.560059,1149.560059,1484900000,0.007,0.005765201
20/12/01,1149.560059,1151.420044,1139.930054,1139.930054,1139.930054,1490500000,0.007,-0.008440088
21/12/01,1139.930054,1147.459961,1139.930054,1144.890015,1144.890015,1694000000,0.007,0.00431399
24/12/01,1144.890015,1147.829956,1144.619995,1144.650024,1144.650024,439670000,0.007,-0.000237322
26/12/01,1144.650024,1159.180054,1144.650024,1149.369995,1149.369995,791100000,0.007,0.004087346
27/12/01,1149.369995,1157.130005,1149.369995,1157.130005,1157.130005,876300000,0.007,0.006701163
28/12/01,1157.130005,1164.640015,1157.130005,1161.02002,1161.02002,917400000,0.007,0.00332846
31/12/01,1161.02002,1161.160034,1148.040039,1148.079956,1148.079956,943600000,0.007,-0.011235684
02/01/02,1148.079956,1154.670044,1136.22998,1154.670044,1154.670044,1171000000,0.007,0.005696002
03/01/02,1154.670044,1165.27002,1154.01001,1165.27002,1165.27002,1398900000,0.007,0.009110529
04/01/02,1165.27002,1176.550049,1163.420044,1172.51001,1172.51001,1513000000,0.007,0.006166241
07/01/02,1172.51001,1176.969971,1163.550049,1164.890015,1164.890015,1308300000,0.007,-0.006547765
08/01/02,1164.890015,1167.599976,1157.459961,1160.709961,1160.709961,1258800000,0.007,-0.003622503
09/01/02,1160.709961,1174.26001,1151.890015,1155.140015,1155.140015,1452000000,0.007,-0.004837973
10/01/02,1155.140015,1159.930054,1150.849976,1156.550049,1156.550049,1299000000,0.007,0.001192235
11/01/02,1156.550049,1159.410034,1145.449951,1145.599976,1145.599976,1211900000,0.007,-0.009540663
14/01/02,1145.599976,1145.599976,1138.150024,1138.410034,1138.410034,1286400000,0.007,-0.006323595
15/01/02,1138.410034,1148.810059,1136.880005,1146.189941,1146.189941,1386900000,0.007,0.006783084
16/01/02,1146.189941,1146.189941,1127.48999,1127.569946,1127.569946,1482500000,0.007,-0.016406201
17/01/02,1127.569946,1139.27002,1127.569946,1138.880005,1138.880005,1380100000,0.007,0.00995282
18/01/02,1138.880005,1138.880005,1124.449951,1127.579956,1127.579956,1333300000,0.007,-0.009999304
22/01/02,1127.579956,1135.26001,1117.910034,1119.310059,1119.310059,1311600000,0.007,-0.007388909
23/01/02,1119.310059,1131.939941,1117.430054,1128.180054,1128.180054,1479200000,0.007,0.007865605
24/01/02,1128.180054,1139.5,1128.180054,1132.150024,1132.150024,1552800000,0.007,0.003485057
25/01/02,1132.150024,1138.310059,1127.819946,1133.280029,1133.280029,1345100000,0.007,0.000969927
28/01/02,1133.280029,1138.630005,1126.660034,1133.060059,1133.060059,1186800000,0.007,-0.0002218
29/01/02,1133.060059,1137.469971,1098.73999,1100.640015,1100.640015,1812000000,0.007,-0.029057828
30/01/02,1100.640015,1113.790039,1081.660034,1113.569946,1113.569946,2019600000,0.007,0.011651499
31/01/02,1113.569946,1130.209961,1113.300049,1130.199951,1130.199951,1557000000,0.007,0.014795862
01/02/02,1130.199951,1130.199951,1118.51001,1122.199951,1122.199951,1367200000,0.007,-0.007131245
04/02/02,1122.199951,1122.199951,1092.25,1094.439941,1094.439941,1437600000,0.007,-0.025075919
05/02/02,1094.439941,1100.959961,1082.579956,1090.02002,1090.02002,1778300000,0.007,-0.004074381
06/02/02,1090.02002,1093.579956,1077.780029,1083.51001,1083.51001,1665800000,0.007,-0.006017964
07/02/02,1083.51001,1094.030029,1078.439941,1080.170044,1080.170044,1441600000,0.007,-0.003114985
08/02/02,1080.170044,1096.300049,1079.910034,1096.219971,1096.219971,1371900000,0.007,0.014721714
11/02/02,1096.219971,1112.01001,1094.680054,1111.939941,1111.939941,1159400000,0.007,0.014210632
12/02/02,1111.939941,1112.680054,1102.97998,1107.5,1107.5,1094200000,0.007,-0.004028643
13/02/02,1107.5,1120.560059,1107.5,1118.51001,1118.51001,1215900000,0.007,0.009864547
14/02/02,1118.51001,1124.719971,1112.300049,1116.47998,1116.47998,1272500000,0.007,-0.001844271
15/02/02,1116.47998,1117.089966,1103.22998,1104.180054,1104.180054,1359200000,0.007,-0.011105515
19/02/02,1104.180054,1104.180054,1082.23999,1083.339966,1083.339966,1189900000,0.007,-0.019081878
20/02/02,1083.339966,1098.319946,1074.359985,1097.97998,1097.97998,1438900000,0.007,0.013395599
21/02/02,1097.97998,1101.5,1080.23999,1080.949951,1080.949951,1381600000,0.007,-0.015659552
22/02/02,1080.949951,1093.930054,1074.390015,1089.839966,1089.839966,1411000000,0.007,0.008162945
25/02/02,1089.839966,1112.709961,1089.839966,1109.430054,1109.430054,1367400000,0.007,0.017787872
26/02/02,1109.430054,1115.050049,1101.719971,1109.380005,1109.380005,1309200000,0.007,-7.28E-05
27/02/02,1109.380005,1123.060059,1102.26001,1109.890015,1109.890015,1393800000,0.007,0.000431939
28/02/02,1109.890015,1121.569946,1106.72998,1106.72998,1106.72998,1392200000,0.007,-0.002878902
01/03/02,1106.72998,1131.790039,1106.72998,1131.780029,1131.780029,1456500000,0.007,0.022354256
04/03/02,1131.780029,1153.839966,1130.930054,1153.839966,1153.839966,1594300000,0.007,0.01927616
05/03/02,1153.839966,1157.73999,1144.780029,1146.140015,1146.140015,1549300000,0.007,-0.006723374
06/03/02,1146.140015,1165.290039,1145.109985,1162.77002,1162.77002,1541300000,0.007,0.014377638
07/03/02,1162.77002,1167.939941,1150.689941,1157.540039,1157.540039,1517400000,0.007,-0.00453569
08/03/02,1157.540039,1172.76001,1157.540039,1164.310059,1164.310059,1412000000,0.007,0.005803909
11/03/02,1164.310059,1173.030029,1159.579956,1168.26001,1168.26001,1210200000,0.007,0.003359102
12/03/02,1168.26001,1168.26001,1154.339966,1165.579956,1165.579956,1304400000,0.007,-0.002324372
13/03/02,1165.579956,1165.579956,1151.01001,1154.089966,1154.089966,1354000000,0.007,-0.009934335
14/03/02,1154.089966,1157.829956,1151.079956,1153.040039,1153.040039,1208800000,0.007,-0.00093784
15/03/02,1153.040039,1166.47998,1153.040039,1166.160034,1166.160034,1493900000,0.007,0.011286681
18/03/02,1166.160034,1172.72998,1159.140015,1165.550049,1165.550049,1169500000,0.007,-0.000550889
19/03/02,1165.550049,1173.939941,1165.550049,1170.290039,1170.290039,1255000000,0.007,0.004030813
20/03/02,1170.290039,1170.290039,1151.609985,1151.849976,1151.849976,1304900000,0.007,-0.015909971
21/03/02,1151.849976,1155.099976,1139.47998,1153.589966,1153.589966,1339200000,0.007,0.001481784
22/03/02,1153.589966,1156.48999,1144.599976,1148.699951,1148.699951,1243300000,0.007,-0.004275645
25/03/02,1148.699951,1151.040039,1131.869995,1131.869995,1131.869995,1057900000,0.007,-0.014787379
26/03/02,1131.869995,1147,1131.609985,1138.48999,1138.48999,1223600000,0.007,0.005804005
27/03/02,1138.48999,1146.949951,1135.329956,1144.579956,1144.579956,1180100000,0.007,0.005307224
28/03/02,1144.579956,1154.449951,1144.579956,1147.390015,1147.390015,1147600000,0.007,0.002424411
01/04/02,1147.390015,1147.839966,1132.869995,1146.540039,1146.540039,1050900000,0.007,-0.000768746
02/04/02,1146.540039,1146.540039,1135.709961,1136.76001,1136.76001,1176700000,0.007,-0.008594307
03/04/02,1136.76001,1138.849976,1119.680054,1125.400024,1125.400024,1219700000,0.007,-0.010071251
04/04/02,1125.400024,1130.449951,1120.060059,1126.339966,1126.339966,1283800000,0.007,0.000807177
05/04/02,1126.339966,1133.310059,1119.48999,1122.72998,1122.72998,1110200000,0.007,-0.003237887
08/04/02,1122.72998,1125.410034,1111.790039,1125.290039,1125.290039,1095300000,0.007,0.002249932
09/04/02,1125.290039,1128.290039,1116.72998,1117.800049,1117.800049,1235400000,0.007,-0.006705984
10/04/02,1117.800049,1131.76001,1117.800049,1130.469971,1130.469971,1447900000,0.007,0.011243257
11/04/02,1130.469971,1130.469971,1102.420044,1103.689941,1103.689941,1505600000,0.007,-0.024002073
12/04/02,1103.689941,1112.77002,1102.73999,1111.01001,1111.01001,1282100000,0.007,0.006582782
15/04/02,1111.01001,1114.859985,1099.410034,1102.550049,1102.550049,1120400000,0.007,-0.007671478
16/04/02,1102.550049,1129.400024,1102.550049,1128.369995,1128.369995,1341300000,0.007,0.023120705
17/04/02,1128.369995,1133,1123.369995,1126.069946,1126.069946,1376900000,0.007,-0.002068143
18/04/02,1126.069946,1130.48999,1109.290039,1124.469971,1124.469971,1359300000,0.007,-0.00144954
19/04/02,1124.469971,1128.819946,1122.589966,1125.170044,1125.170044,1185000000,0.007,0.000594706
22/04/02,1125.170044,1125.170044,1105.619995,1107.829956,1107.829956,1181800000,0.007,-0.015558748
23/04/02,1107.829956,1111.170044,1098.939941,1100.959961,1100.959961,1388500000,0.007,-0.006248297
24/04/02,1100.959961,1108.459961,1092.51001,1093.140015,1093.140015,1373200000,0.007,-0.00715587
25/04/02,1093.140015,1094.359985,1084.810059,1091.47998,1091.47998,1517400000,0.007,-0.001547428
26/04/02,1091.47998,1096.77002,1076.310059,1076.319946,1076.319946,1374200000,0.007,-0.014014471
29/04/02,1076.319946,1078.949951,1063.619995,1065.449951,1065.449951,1314700000,0.007,-0.010178247
30/04/02,1065.449951,1082.619995,1063.459961,1076.920044,1076.920044,1628600000,0.007,0.010680276
01/05/02,1076.920044,1088.319946,1065.290039,1086.459961,1086.459961,1451400000,0.007,0.008791832
02/05/02,1086.459961,1091.420044,1079.459961,1084.560059,1084.560059,1364000000,0.007,-0.00177792
03/05/02,1084.560059,1084.560059,1068.890015,1073.430054,1073.430054,1284500000,0.007,-0.010342931
06/05/02,1073.430054,1075.959961,1052.650024,1052.670044,1052.670044,1122600000,0.007,-0.019557025
07/05/02,1052.670044,1058.670044,1048.959961,1049.48999,1049.48999,1354700000,0.007,-0.003053194
